company-externalId,company-name,company-owner,company-locationName,company-Address,company-phone,company-phone2,company-website,company-locationCity,company-locationState,company-locationZipCode,company-locationCountry,company-locationDistrict,company-Note
484,Groupe Fordia,alexandre.lapointe@dempton.com,"3, Hôtel-de-Ville, Dollard-des-Ormeaux, Qc, H9B 3G4","3, Hôtel-de-Ville, Dollard-des-Ormeaux, Qc, H9B 3G4",(514) 336-9211,,www.fordia.com,Dollard-des-Ormeaux,Qc,H9B 3G4,,Montreal,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
Description: 


Fordia offre à ses clients des solutions globales pour le forage à partir de sa gamme complète d’outils diamantés, équipements et accessoires destinés aux industries de l’exploration minérale et de la géotechnique.
 
L’entreprise fait partie des leaders mondiaux dans sa catégorie et propose des produits de qualité qui répondent aux besoins spécifiques des compagnies de forage, tout en leur offrant un service à la clientèle et un soutien technique hors pair.
 
Fordia est une entreprise ayant une culture axée sur l’amélioration continue et qui place au cœur de sa pratique d'affaires un ensemble de valeurs dont la communication, le respect, l’excellence et le travail d’équipe.
 
Fordia compte approximativement 310 employés au Canada et ailleurs dans le monde. L’entreprise possède des bureaux sur tous les continents et est représentée par ces derniers, ainsi que par des distributeurs, dans plus de 25 pays.
"
475,Bitumar,jean-francois.sauve@dempton.com,"11155 Ste-Catherine Est Montréal-Es, Montréal, qc, H1B 0A4","11155 Ste-Catherine Est Montréal-Es, Montréal, qc, H1B 0A4",(514) 645-4561,,http://www.bitumar.com/,Montréal,qc,H1B 0A4,CA,Montreal,"Company Status: Active
Sic: D
Pipeline Status: 2: Visited
Description: (MarieJosee - 4/18/2018 9:38 AM)
6. Conditions de travail



§  Être disponible pour effectuer occasionnellement du support sur appel hors des heures normales de travail ;



7. Horaire



§  Temps plein (37,5h/sem)

§  8h30-17h


9. Bénéfices


§  REER collectif ;

§  Assurances collectives ;

§  Programme d’aide aux employés (PAE)

§  Possibilité de bonus annuel ;

§  Horaire flexible ;

§  Accès à une salle d’entraînement sur les lieux du travail.


(MarieJosee - 4/18/2018 9:34 AM)
L’équipe TI est constituée de 8 personnes. 
•	1 directeur TI
•	2 analystes d’affaires – chargé de projet
•	1 analyste d’affaires – développeur JDE
•	1 analyste d’affaires – Développeur BI
•	1 coordonnateur Senior réseautique & télécommunications
•	1 administrateur système
•	1 spécialiste support technique






Bitumar Inc., fondée en 1977, est une société privée se spécialisant dans la production de bitumes liquides utilisés dans les mélanges d’asphaltes pour le pavage des routes ainsi que pour les recouvrements de toitures. Bitumar possède deux usines à Montréal, Qc, ainsi que des usines à Baltimore, MD sous sa filiale Bitumar USA Inc. et à Hamilton, ON sous sa filiale Bitumar (Hamilton) Inc. À partir de ces trois centres de production, nous offrons une multitude de grades d’asphalte transformé, tant pour le pavage que pour les toitures et ce, dans tout l’est du Canada, le nord-est, le mid-ouest et le centre-est des États-Unis. Bitumar compte plus de 175 employés permanents incluant des professionnels et des techniciens hautement qualifiés nécessaires à l’opération d’une telle entreprise. L’équipe de direction est formée d’individus possédant une expérience longue et variée dans les industries de procédés et dans le marché de l’asphalte. "
476,Saputo,jean-francois.sauve@dempton.com,,,(514) 328-7629,,,,,,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
Description: office 365, azure


Siège social corporatif
Saputo inc.
6869, Métropolitain Est
Montréal, Québec H1P 1X8
Canada"
477,SQ Liaison,jean-francois.sauve@dempton.com,,,,,,,,,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
"
478,Aventis Canada,jean-francois.sauve@dempton.com,,,,,,,,,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
"
482,Leader Auto Ressources LAR inc.,alexandre.lapointe@dempton.com,"2525 route Transcanadienne, Pointe-Claire, Qc, H9R 4V6","2525 route Transcanadienne, Pointe-Claire, Qc, H9R 4V6",(514) 694-6880,,,Pointe-Claire,Qc,H9R 4V6,,Montreal,"Company Status: Active

Pipeline Status: 1: New Lead
"
483,2-Leader Auto Ressources LAR inc.,alexandre.lapointe@dempton.com,"2525 route Transcanadienne, Pointe-Claire, Qc, H9R 4V6","2525 route Transcanadienne, Pointe-Claire, Qc, H9R 4V6",(514) 694-6880,,,Pointe-Claire,Qc,H9R 4V6,,Montreal,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
"
487,Dynamite,jean-francois.sauve@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
488,Keyrus,jean-francois.sauve@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
489,Logimonde,jean-francois.sauve@dempton.com,"33, rue Principale, Laval, Qc, H7X3V5","33, rue Principale, Laval, Qc, H7X3V5","(450) 689-5060 ",,,Laval,Qc,H7X3V5,,,"Company Status: Active

Pipeline Status: 1: New Lead
Description: 33, rue Principale, Laval (Québec) H7X 3V5"
490,Aeroplan,alexandre.lapointe@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
491,American Iron & Metal,jennifer.anderson@dempton.com,"9100, boul. Henri-Bourassa E. , Montréal, QC, H1E 2S4 ","9100, boul. Henri-Bourassa E. , Montréal, QC, H1E 2S4 ",,,,Montréal,QC,"H1E 2S4 ",,,"Company Status: Active

Pipeline Status: 1: New Lead
Description: (Jennifer - 2012-03-29 5:12 PM)
1300 employés au Québec
1000 Montréal
300 Québec
En ce moment, gros projet de réaménagement de l'usine, du secteur des bureaux. L'équipe TI se retrouvera donc sous le même toit bientôt. L'équipe projet rejoindra l'équipe IT sous peu.
Déploiement SharePoint 2010 mené depuis 1 an par Jocelyn Dagrain, employé permanent.
Laurent Drainville, ami de Yannick Savage, est maintenant développeur SharePoint dans cette équipe. 
Quelques consultants y passent à chaque année.
L'entreprise est en forte croissance. Je soupçonne une forte expansion et des besoins gradissants.


"
492,CREPUQ,jennifer.doredallas@dempton.com,"500 Sherbrooke O., Montréal, QC, H3A 3C6","500 Sherbrooke O., Montréal, QC, H3A 3C6",(514) 288-8524,(514) 288-0554,,Montréal,QC,H3A 3C6,,,"Company Status: Active
Sic: C
Pipeline Status: 3: Sendouts
Description: (JenniferDD - 2012-03-30 3:19 PM)


Organigramme : http://www.crepuq.qc.ca/Organigramme/Organigramme_personnel_CREPUQ.pdf

Adresse : 
Conférence des recteurs (CREPUQ)
500, rue Sherbrooke Ouest
Bureau 200
Montréal, QC
Canada H3A 3C6
514-288-8524
514-288-0554
"
493,Morneau Shepell,alexandre.lapointe@dempton.com,"1060, rue University, 9e étage, Montréal, QC, H4Z0A4","1060, rue University, 9e étage, Montréal, QC, H4Z0A4",(514) 878-9090,,www.morneaushepell.com,Montréal,QC,H4Z0A4,,Montreal,"Company Status: Active
Sic: D
Pipeline Status: 2: Visited
"
495,Sasktel,jean-francois.sauve@dempton.com,"Regina, SK, ","Regina, SK, ",,,,Regina,SK,,,,"Company Status: Active

Pipeline Status: 3: Sendouts
"
496,Digital Oilfield,jean-francois.sauve@dempton.com,"Calgary, AB, ","Calgary, AB, ",,,,Calgary,AB,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
499,FCS Business Solutions,jean-francois.sauve@dempton.com,"Calgary, AB, ","Calgary, AB, ",,,,Calgary,AB,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
505,Hiscox Corporate,jean-francois.sauve@dempton.com,"Calgary, AB, ","Calgary, AB, ",,,,Calgary,AB,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
506,Telus-Emergis,jean-francois.sauve@dempton.com,"Calgary, AB, ","Calgary, AB, ",,,,Calgary,AB,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
507,Florida Crystals,jean-francois.sauve@dempton.com,"Toronto, ON, ","Toronto, ON, ",,,,Toronto,ON,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
508,Exxon Mobil,jean-francois.sauve@dempton.com,"Toronto, ON, ","Toronto, ON, ",,,,Toronto,ON,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
540,SMART Technologies,jean-francois.sauve@dempton.com,"3636 Research Rd NW, Calgary, AB,  T2L 1Y1","3636 Research Rd NW, Calgary, AB,  T2L 1Y1",(403) 245-0333,,http://smarttech.com/,Calgary,AB," T2L 1Y1",CA,,"Company Status: Active

Pipeline Status: 1: New Lead
Description: (403) 245-0333"
541,TransAlta,jean-francois.sauve@dempton.com,"12th Avenue SW, Calgary, AB, T2P 2M1","12th Avenue SW, Calgary, AB, T2P 2M1",(403) 267-7110,,http://www.transalta.com/,Calgary,AB,T2P 2M1,CA,,"Company Status: Active

Pipeline Status: 1: New Lead
Description: Compagnie d'energie éolienne"
543,Optimal Payments,jean-francois.sauve@dempton.com,"215 16th Street SE, Calgary, AB, T2E7P5","215 16th Street SE, Calgary, AB, T2E7P5",(403) 769-3600,,http://www.optimalpayments.com/,Calgary,AB,T2E7P5,CA,,"Company Status: Active

Pipeline Status: 1: New Lead
Description: 
Optimal Payments, including NT Services Limited
3rd Floor,
215 16th Street SE
Calgary
Alberta
T2E 7P5
Canada
Tel: +1 403 769 3600
Fax: +1 403 277 4266"
545,"Ainsworth Engineered ",jean-francois.sauve@dempton.com,"Vancouver, BC, ","Vancouver, BC, ",,,,Vancouver,BC,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
546,Eagle,alexandre.lapointe@dempton.com,"1 Place Ville Marie, MOntreal, Qc, H3B 2C4","1 Place Ville Marie, MOntreal, Qc, H3B 2C4",(514) 396-6594,,www.eagleonline.com,MOntreal,Qc,H3B 2C4,,Montreal,"Company Status: Active

Pipeline Status: 2: Visited
"
547,Mega Brands,jennifer.anderson@dempton.com,"4505 Hickmore, Saint-Laurent, QC, H4T 1K4 ","4505 Hickmore, Saint-Laurent, QC, H4T 1K4 ",(514) 333-5555,,,Saint-Laurent,QC,"H4T 1K4 ",,Montreal,"Company Status: Active
Sic: C
Pipeline Status: 2: Visited
"
548,Sierra Systems,jean-francois.sauve@dempton.com,"Vancouver, BC, ","Vancouver, BC, ",,,,Vancouver,BC,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
550,2-Manulife,jean-francois.sauve@dempton.com,"Toronto, ON, ","Toronto, ON, ",,,,Toronto,ON,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
551,Arrow Transportation system,jean-francois.sauve@dempton.com,"Vancouver, BC, ","Vancouver, BC, ",,,,Vancouver,BC,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
552,Staples advantage,jean-francois.sauve@dempton.com,"Boston, ","Boston, ",,,,Boston,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
553,Xstrata Nickel,jean-francois.sauve@dempton.com,"Toronto, ","Toronto, ",,,,Toronto,,,,,"Parent Company: Xstrata Nickel
Company Status: Active

Pipeline Status: 1: New Lead
"
554,Capgemini,jean-francois.sauve@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
555,Intact Toronto,jennifer.anderson@dempton.com,"Toronto, On, ","Toronto, On, ",,,,Toronto,On,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
556,London Life,jean-francois.sauve@dempton.com,"Toronto, ","Toronto, ",,,,Toronto,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
557,Virgin Mobile,jean-francois.sauve@dempton.com,"Toronto, ","Toronto, ",,,,Toronto,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
558,Globe & Mail,jean-francois.sauve@dempton.com,"Toronto, ","Toronto, ",,,,Toronto,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
561,University of Calgary,jean-francois.sauve@dempton.com,"Calgary, ","Calgary, ",,,,Calgary,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
562,Siemens Canada,jean-francois.sauve@dempton.com,"Toronto, ","Toronto, ",,,,Toronto,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
564,CIBC (Toronto),jean-francois.sauve@dempton.com,"Toronto, ","Toronto, ",,,,Toronto,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
565,University of Western Ontario,jean-francois.sauve@dempton.com,"Toronto, ","Toronto, ",,,,Toronto,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
566,Environnement Canada,jean-francois.sauve@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
570,"Indian and Northern Affairs Canada ",jean-francois.sauve@dempton.com,"Ottawa, ","Ottawa, ",,,,Ottawa,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
571,"Canadian medical protective association ",jean-francois.sauve@dempton.com,"Ottawa, ","Ottawa, ",,,,Ottawa,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
576,"The Canadian Depository for Securities Limited    ",jean-francois.sauve@dempton.com,"Toronto, ","Toronto, ",,,,Toronto,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
603,Intact Anjou,jennifer.anderson@dempton.com,"7101 Jean-Talon Est, 10e, Montréal, ","7101 Jean-Talon Est, 10e, Montréal, ",(514) 270-1700,,,Montréal,,,,,"Parent Company: Intact Anjou
Company Status: Active
Sic: A
Pipeline Status: 1: New Lead
Description: Dev SOA Middleware

Infrastructure, Mustapha Andoulsi: Architecte, SharePoint, Tivoli TimTam, Websphere, WebMethods, jboss... Unix Linux
(Cherche très Senior, 10 ans +

Bureau de Projet: Glen Menzi, tatoué IBM, Gouvernance, Méto, Change"
542,Enbridge Pipelines,jean-francois.sauve@dempton.com,"3000 Fifth Avenue Place, Calgary, AB, T2P3L8","3000 Fifth Avenue Place, Calgary, AB, T2P3L8",(403) 231-3900,,http://www.enbridge.com/,Calgary,AB,T2P3L8,CA,,"Company Status: Active

Pipeline Status: 1: New Lead
Description: 
CALGARY (Corporate Head Office)

Telephone: 403-231-3900
Fax: 403-231-3920
3000 Fifth Avenue Place
425 - 1st Street S.W.
Calgary, Alberta
Canada T2P 3L8"
544,Nexen,jean-francois.sauve@dempton.com,"Calgary, ","Calgary, ",,,,Calgary,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
549,City of Toronto,jean-francois.sauve@dempton.com,"Toronto, ","Toronto, ",,,,Toronto,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
559,Loblaws Toronto,jean-francois.sauve@dempton.com,"Toronto, ","Toronto, ",,,,Toronto,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
563,Sears Canada,jean-francois.sauve@dempton.com,"Toronto, ","Toronto, ",,,,Toronto,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
577,Groupe St-Hubert,jean-francois.sauve@dempton.com,,,,,,,,,,,"Company Status: Active
Sic: B
Pipeline Status: 1: New Lead
"
579,Cascades,jean-francois.sauve@dempton.com,,,(819) 363 6100,,,,,,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
"
580,TRT ETGO du Québec,jean-francois.sauve@dempton.com,"Montréal, ","Montréal, ",,,,Montréal,,,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
"
581,Canadian Blood Services,jean-francois.sauve@dempton.com,"Ottawa, ","Ottawa, ",,,,Ottawa,,,,,"Company Status: Active
Sic: C
Pipeline Status: 1: New Lead
"
583,Vetoquinol,jean-francois.sauve@dempton.com,"Lavaltrie, ","Lavaltrie, ",,,,Lavaltrie,,,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
"
585,Van Houte GMCR,jean-francois.sauve@dempton.com,"3700, Jean-Rivard, Montreal, Qc, H1Z 4K3","3700, Jean-Rivard, Montreal, Qc, H1Z 4K3",(514) 593-7711,,,Montreal,Qc,H1Z 4K3,,Montreal,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
"
587,Merck-Frost,jean-francois.sauve@dempton.com,,,,,,,,,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
"
589,WestCon Group,jean-francois.sauve@dempton.com,,,,,,,,,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
"
591,ENMAX,jean-francois.sauve@dempton.com,"Calgary, ","Calgary, ",,,,Calgary,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
592,Software AG,kenza.janati@dempton.com,,,,,,,,,,,"Company Status: Active
Sic: C
Pipeline Status: 1: New Lead
"
593,Worley Parsons,jean-francois.sauve@dempton.com,"Calgary, ","Calgary, ",,,,Calgary,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
594,Nova Scotia Community College,jean-francois.sauve@dempton.com,,,,,,,,,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
"
595,Clarins Canada,jean-francois.sauve@dempton.com,"Laval, ","Laval, ",,,,Laval,,,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
Description: 1.6 Milliards de chiffre d'affaires
175 employés à Laval"
597,Leclerc Biscuits,jean-francois.sauve@dempton.com,,,,,,,,,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
"
600,BPR,jean-francois.sauve@dempton.com,"5100 Sherbrooke E, ","5100 Sherbrooke E, ",(514)  257-0707,,,,,,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
Description: (KenzaJ - 8/3/2012 1:15 PM)
BPR rachetee par tetratek (pasadena/californie)
oracle est gere de la bas, le dev / deploiement et le reste.
pas besoin de support ou d aide a montreal


"
601,Acquisio,kenza.janati@dempton.com,"6300 Auteuil, suite 300, Brossard, ","6300 Auteuil, suite 300, Brossard, ",(450)  465-2631,,,Brossard,,,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
Description: specialises dans les plateformes de solutions médias liées au rendement, Acquisio aide les spécialistes du marketing à acheter, à effectuer le suivi, à gérer, à optimiser et à produire des rapports portant sur les placements médias dans tous les réseaux"
602,Warner Bros Games Montreal,kenza.janati@dempton.com,"Place Dupuis - Tour 3, ","Place Dupuis - Tour 3, ",(514) .395.4745,,,,,,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
"
604,Atlantic Lottery Corporation,jean-francois.sauve@dempton.com,"Moncton, NB, ","Moncton, NB, ",,,,Moncton,NB,,,,"Company Status: Active
Sic: C
Pipeline Status: 1: New Lead
Description: Atlantic Lottery has deployed the following products in its production environment: TIBCO AMX ESB, TIBCO EMS and TIBCO HAWK. Atlantic Lottery also acquired licensing for the following products: TIBCO Business Events, TIBCO Performance Manager, TIBCO BusinessWorks and TIBCO Governance Framework.

Within Appendix C, there is only 1 pricing tier for less than 10yrs, most of the Tibco resources are under the 10 year experience mark – would it be acceptable to provide multiple rates under the 10 year range?  We typically have managers (5-10yrs), designers (5yrs), developers (1-5yrs) – each with different rate structures.
Response: Yes, please feel free to modify the pricing chart as it suits your company.

Bidders : CGI, Deloitte, Highpoint Solutions (USA), Logimethods Inc. (Montreal),Mindtree Ltd. (USA) ,Raysa Enterprises (Vancouver)
"
317,Conseillers JLA,jean-francois.sauve@dempton.com,,,,,,,,,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
"
